Description,Price,Ratings,Review Count,URL
"Amazon Brand - Happy Belly Ground Coffee ""Espresso Forte"" (4 x 250g)",£9.99,4.3 out of 5 stars,"4,636",https://www.amazon.co.uk//gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_aps_sr_pg1_1?ie=UTF8&adId=A02710056V1DRF56AMJO&url=%2FAmazon-Brand-Ground-Coffee-Espresso%2Fdp%2FB07CTT5VM7%2Fref%3Dsr_1_1_sspa%3Fdchild%3D1%26keywords%3Dcoffee%26qid%3D1631704419%26rdc%3D1%26sr%3D8-1-spons%26psc%3D1&qualifier=1631704419&id=6352193312591661&widgetName=sp_atf
Whittard of Chelsea - Coffees of The World Gift Set,£28.00,4.8 out of 5 stars,949,https://www.amazon.co.uk//gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_aps_sr_pg1_1?ie=UTF8&adId=A08691491YFZW4Q3GTK6G&url=%2FWhittard-Coffees-World-Gift-Set%2Fdp%2FB084YTKTXG%2Fref%3Dsr_1_2_sspa%3Fdchild%3D1%26keywords%3Dcoffee%26qid%3D1631704419%26sr%3D8-2-spons%26psc%3D1%26smid%3DA2B7WB2XMX2L4V&qualifier=1631704419&id=6352193312591661&widgetName=sp_atf
"Taylors Of Harrogate Rich Italian Ground Coffee, 227 g (Pack of 6)",£18.00,4.7 out of 5 stars,"2,570",https://www.amazon.co.uk//gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_aps_sr_pg1_1?ie=UTF8&adId=A0612644371OVDKC467GE&url=%2FTaylors-Harrogate-Italian-Ground-Coffee%2Fdp%2FB0051GN55U%2Fref%3Dsr_1_3_sspa%3Fdchild%3D1%26keywords%3Dcoffee%26qid%3D1631704419%26rdc%3D1%26sr%3D8-3-spons%26psc%3D1&qualifier=1631704419&id=6352193312591661&widgetName=sp_atf
Coffee Masters Signature Blend Coffee Beans 1kg - 100% Arabica Coffee Beans - Medium Roast Whole Coffee Beans Ideal for Espresso Machines and Filter Coffee - Rainforest Alliance Accredited,£13.99,4.5 out of 5 stars,238,https://www.amazon.co.uk//gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_aps_sr_pg1_1?ie=UTF8&adId=A060558631M460JH7Q2JD&url=%2FCoffee-Masters-Signature-Blend-Beans%2Fdp%2FB01N4BPY3V%2Fref%3Dsr_1_4_sspa%3Fdchild%3D1%26keywords%3Dcoffee%26qid%3D1631704419%26sr%3D8-4-spons%26psc%3D1&qualifier=1631704419&id=6352193312591661&widgetName=sp_atf
"NESCAFÉ Original Instant Coffee Granules, 1 kg",£29.99,4.8 out of 5 stars,"2,157",https://www.amazon.co.uk//NESCAF%C3%89-Original-Coffee-1-kg/dp/B01B53BPCM/ref=sr_1_5?dchild=1&keywords=coffee&qid=1631704419&qsid=257-4916782-0421462&sr=8-5&sres=B01B53BPCM%2CB01B50WLWS%2CB07B8PTLV6%2CB00DX4SAHK%2CB002PM23YC%2CB07B8H3Q24%2CB00OS393B2%2CB0758F12XY%2CB016DEGFWI%2CB00GHMH14S%2CB008OQBYAC%2CB079WZRRX6%2CB07FSNZC44%2CB07CQP2Q7P%2CB00J61BRMY%2CB0813YK11N%2CB0151IEUMY%2CB01M9FXY4C%2CB07CGXZMT3%2CB0051GN55U&srpt=COFFEE
Nescafé Gold Blend Instant Coffee 750G,£24.24,4.8 out of 5 stars,"1,535",https://www.amazon.co.uk//Nescaf%C3%A9-Gold-Blend-Instant-Coffee/dp/B01B50WLWS/ref=sr_1_6?dchild=1&keywords=coffee&qid=1631704419&qsid=257-4916782-0421462&sr=8-6&sres=B01B53BPCM%2CB01B50WLWS%2CB07B8PTLV6%2CB00DX4SAHK%2CB002PM23YC%2CB07B8H3Q24%2CB00OS393B2%2CB0758F12XY%2CB016DEGFWI%2CB00GHMH14S%2CB008OQBYAC%2CB079WZRRX6%2CB07FSNZC44%2CB07CQP2Q7P%2CB00J61BRMY%2CB0813YK11N%2CB0151IEUMY%2CB01M9FXY4C%2CB07CGXZMT3%2CB0051GN55U&srpt=COFFEE
Morrisons Gold Coffee 200g,£2.39,4.5 out of 5 stars,284,https://www.amazon.co.uk//Morrisons-Gold-Instant-Coffee-200g/dp/B07B8PTLV6/ref=sr_1_7_0o_morri?dchild=1&keywords=coffee&qid=1631704419&qsid=257-4916782-0421462&sr=8-7&sres=B01B53BPCM%2CB01B50WLWS%2CB07B8PTLV6%2CB00DX4SAHK%2CB002PM23YC%2CB07B8H3Q24%2CB00OS393B2%2CB0758F12XY%2CB016DEGFWI%2CB00GHMH14S%2CB008OQBYAC%2CB079WZRRX6%2CB07FSNZC44%2CB07CQP2Q7P%2CB00J61BRMY%2CB0813YK11N%2CB0151IEUMY%2CB01M9FXY4C%2CB07CGXZMT3%2CB0051GN55U&srpt=COFFEE
"Lavazza Qualita Rossa, Arabica and Robusta Medium Roast Ground Coffee, 250 g, (Pack of 12)",£34.55,4.8 out of 5 stars,"2,981",https://www.amazon.co.uk//Lavazza-Qualita-Rossa-Ground-Coffee/dp/B00DX4SAHK/ref=sr_1_8?dchild=1&keywords=coffee&qid=1631704419&qsid=257-4916782-0421462&sr=8-8&sres=B01B53BPCM%2CB01B50WLWS%2CB07B8PTLV6%2CB00DX4SAHK%2CB002PM23YC%2CB07B8H3Q24%2CB00OS393B2%2CB0758F12XY%2CB016DEGFWI%2CB00GHMH14S%2CB008OQBYAC%2CB079WZRRX6%2CB07FSNZC44%2CB07CQP2Q7P%2CB00J61BRMY%2CB0813YK11N%2CB0151IEUMY%2CB01M9FXY4C%2CB07CGXZMT3%2CB0051GN55U&srpt=COFFEE
"Lavazza Qualita Rossa, Arabica and Robusta Medium Roast Coffee Beans, Pack of 1kg",£10.00,4.7 out of 5 stars,"13,133",https://www.amazon.co.uk//Lavazza-Qualita-Rossa-Coffee-Beans/dp/B002PM23YC/ref=sr_1_9?dchild=1&keywords=coffee&qid=1631704419&qsid=257-4916782-0421462&sr=8-9&sres=B01B53BPCM%2CB01B50WLWS%2CB07B8PTLV6%2CB00DX4SAHK%2CB002PM23YC%2CB07B8H3Q24%2CB00OS393B2%2CB0758F12XY%2CB016DEGFWI%2CB00GHMH14S%2CB008OQBYAC%2CB079WZRRX6%2CB07FSNZC44%2CB07CQP2Q7P%2CB00J61BRMY%2CB0813YK11N%2CB0151IEUMY%2CB01M9FXY4C%2CB07CGXZMT3%2CB0051GN55U&srpt=COFFEE
Morrisons Gold Coffee 100g,£1.60,4.4 out of 5 stars,252,https://www.amazon.co.uk//Morrisons-Gold-Coffee-100g/dp/B07B8H3Q24/ref=sr_1_10_0o_morri?dchild=1&keywords=coffee&qid=1631704419&qsid=257-4916782-0421462&sr=8-10&sres=B01B53BPCM%2CB01B50WLWS%2CB07B8PTLV6%2CB00DX4SAHK%2CB002PM23YC%2CB07B8H3Q24%2CB00OS393B2%2CB0758F12XY%2CB016DEGFWI%2CB00GHMH14S%2CB008OQBYAC%2CB079WZRRX6%2CB07FSNZC44%2CB07CQP2Q7P%2CB00J61BRMY%2CB0813YK11N%2CB0151IEUMY%2CB01M9FXY4C%2CB07CGXZMT3%2CB0051GN55U&srpt=COFFEE
Morrisons Italian Roast & Ground Coffee 227g,£1.49,4.6 out of 5 stars,177,https://www.amazon.co.uk//Marielle%C2%AE-Seamless-Nursing-Maternity-feeding/dp/B00OS393B2/ref=sr_1_11_0o_morri?dchild=1&keywords=coffee&qid=1631704419&qsid=257-4916782-0421462&sr=8-11&sres=B01B53BPCM%2CB01B50WLWS%2CB07B8PTLV6%2CB00DX4SAHK%2CB002PM23YC%2CB07B8H3Q24%2CB00OS393B2%2CB0758F12XY%2CB016DEGFWI%2CB00GHMH14S%2CB008OQBYAC%2CB079WZRRX6%2CB07FSNZC44%2CB07CQP2Q7P%2CB00J61BRMY%2CB0813YK11N%2CB0151IEUMY%2CB01M9FXY4C%2CB07CGXZMT3%2CB0051GN55U&srpt=COFFEE
"Nescafe Gold Blend Instant Coffee, 200g",£5.00,4.7 out of 5 stars,"1,708",https://www.amazon.co.uk//Nescaf%C3%A9-Gold-Blend-Instant-Coffee/dp/B0758F12XY/ref=sr_1_12_0o_morri?dchild=1&keywords=coffee&qid=1631704419&qsid=257-4916782-0421462&sr=8-12&sres=B01B53BPCM%2CB01B50WLWS%2CB07B8PTLV6%2CB00DX4SAHK%2CB002PM23YC%2CB07B8H3Q24%2CB00OS393B2%2CB0758F12XY%2CB016DEGFWI%2CB00GHMH14S%2CB008OQBYAC%2CB079WZRRX6%2CB07FSNZC44%2CB07CQP2Q7P%2CB00J61BRMY%2CB0813YK11N%2CB0151IEUMY%2CB01M9FXY4C%2CB07CGXZMT3%2CB0051GN55U&srpt=COFFEE
"Tassimo Kenco Americano Grande Coffee Pods (Pack of 5, Total 80 Coffee Capsules)",£17.50,4.8 out of 5 stars,"27,738",https://www.amazon.co.uk//Tassimo-Americano-Grande-Coffee-servings/dp/B016DEGFWI/ref=sr_1_13?dchild=1&keywords=coffee&qid=1631704419&qsid=257-4916782-0421462&rdc=1&sr=8-13&sres=B01B53BPCM%2CB01B50WLWS%2CB07B8PTLV6%2CB00DX4SAHK%2CB002PM23YC%2CB07B8H3Q24%2CB00OS393B2%2CB0758F12XY%2CB016DEGFWI%2CB00GHMH14S%2CB008OQBYAC%2CB079WZRRX6%2CB07FSNZC44%2CB07CQP2Q7P%2CB00J61BRMY%2CB0813YK11N%2CB0151IEUMY%2CB01M9FXY4C%2CB07CGXZMT3%2CB0051GN55U&srpt=COFFEE
Kenco Really Smooth 750g Tin Freeze Dried Instant Coffee 469863,£19.64,4.8 out of 5 stars,127,https://www.amazon.co.uk//Kenco-Really-Smooth-Freeze-Instant/dp/B00GHMH14S/ref=sr_1_14?dchild=1&keywords=coffee&qid=1631704419&qsid=257-4916782-0421462&sr=8-14&sres=B01B53BPCM%2CB01B50WLWS%2CB07B8PTLV6%2CB00DX4SAHK%2CB002PM23YC%2CB07B8H3Q24%2CB00OS393B2%2CB0758F12XY%2CB016DEGFWI%2CB00GHMH14S%2CB008OQBYAC%2CB079WZRRX6%2CB07FSNZC44%2CB07CQP2Q7P%2CB00J61BRMY%2CB0813YK11N%2CB0151IEUMY%2CB01M9FXY4C%2CB07CGXZMT3%2CB0051GN55U&srpt=COFFEE
"Tassimo Costa Latte Coffee Pods 16 discs, 8 servings (Pack of 5, Total 80 discs, 40 servings)",£22.50,4.8 out of 5 stars,"25,910",https://www.amazon.co.uk//Tassimo-Costa-Latte-Coffee-servings/dp/B008OQBYAC/ref=sr_1_15?dchild=1&keywords=coffee&qid=1631704419&qsid=257-4916782-0421462&rdc=1&sr=8-15&sres=B01B53BPCM%2CB01B50WLWS%2CB07B8PTLV6%2CB00DX4SAHK%2CB002PM23YC%2CB07B8H3Q24%2CB00OS393B2%2CB0758F12XY%2CB016DEGFWI%2CB00GHMH14S%2CB008OQBYAC%2CB079WZRRX6%2CB07FSNZC44%2CB07CQP2Q7P%2CB00J61BRMY%2CB0813YK11N%2CB0151IEUMY%2CB01M9FXY4C%2CB07CGXZMT3%2CB0051GN55U&srpt=COFFEE
Morrisons French Roast & Ground Coffee 227g,£1.49,4.4 out of 5 stars,143,https://www.amazon.co.uk//Morrisons-French-Style-Ground-Coffee/dp/B079WZRRX6/ref=sr_1_16_0o_morri?dchild=1&keywords=coffee&qid=1631704419&qsid=257-4916782-0421462&sr=8-16&sres=B01B53BPCM%2CB01B50WLWS%2CB07B8PTLV6%2CB00DX4SAHK%2CB002PM23YC%2CB07B8H3Q24%2CB00OS393B2%2CB0758F12XY%2CB016DEGFWI%2CB00GHMH14S%2CB008OQBYAC%2CB079WZRRX6%2CB07FSNZC44%2CB07CQP2Q7P%2CB00J61BRMY%2CB0813YK11N%2CB0151IEUMY%2CB01M9FXY4C%2CB07CGXZMT3%2CB0051GN55U&srpt=COFFEE
Note d'Espresso- Guatemala Single Origin Filter Coffee soft pack- 250 g x 4 Pack,£13.99,4.4 out of 5 stars,"4,881",https://www.amazon.co.uk//gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg1_1?ie=UTF8&adId=A040036730H8944JOOVG2&url=%2FNote-dEspresso-Guatemala-Single-Origin%2Fdp%2FB07X25PYSC%2Fref%3Dsr_1_17_sspa%3Fdchild%3D1%26keywords%3Dcoffee%26qid%3D1631704419%26sr%3D8-17-spons%26psc%3D1&qualifier=1631704419&id=6352193312591661&widgetName=sp_mtf
Union Hand Roasted Coffee | Whole Coffee Beans | Weekender 1kg,£19.90,4.8 out of 5 stars,13,https://www.amazon.co.uk//gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg1_1?ie=UTF8&adId=A06096833V6WDCF5IXKE3&url=%2FUnion-Roasted-Coffee-Whole-Weekender%2Fdp%2FB092HX7XZ5%2Fref%3Dsr_1_18_sspa%3Fdchild%3D1%26keywords%3Dcoffee%26qid%3D1631704419%26sr%3D8-18-spons%26psc%3D1&qualifier=1631704419&id=6352193312591661&widgetName=sp_mtf
Camp Coffee Chicory & Coffee Essence 241ml (Pack of 6),£10.20,4.8 out of 5 stars,281,https://www.amazon.co.uk//gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg1_1?ie=UTF8&adId=A06291271WFY2RLVMVP4C&url=%2FCamp-Coffee-Chicory-Essence-241ml%2Fdp%2FB0898DPS3W%2Fref%3Dsr_1_19_sspa%3Fdchild%3D1%26keywords%3Dcoffee%26qid%3D1631704419%26sr%3D8-19-spons%26psc%3D1&qualifier=1631704419&id=6352193312591661&widgetName=sp_mtf
"4 PCS Rattan Garden Furniture Set, Outdoor Patio Set, 5cm Comfortable Cushions, Coffee Table and Chairs, Rattan Bistro Set for Lawn, Terrace, Backyard",£169.99,,,https://www.amazon.co.uk//gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg1_1?ie=UTF8&adId=A0182749O9ERM30IKO4K&url=%2FPCS-Rattan-Garden-Furniture-Set-Outdoor-Patio-Set-5cm-Comfortable-Coffee-Table-Rattan-Bistro-Set%2Fdp%2FB09FZ8J2SL%2Fref%3Dsr_1_20_sspa%3Fdchild%3D1%26keywords%3Dcoffee%26qid%3D1631704419%26sr%3D8-20-spons%26psc%3D1&qualifier=1631704419&id=6352193312591661&widgetName=sp_mtf
"Morrisons Gold Instant Coffee, 500g",£4.95,4.5 out of 5 stars,167,https://www.amazon.co.uk//Morrisons-Gold-Instant-Coffee-500/dp/B07FSNZC44/ref=sr_1_21_0o_morri?dchild=1&keywords=coffee&qid=1631704419&qsid=257-4916782-0421462&sr=8-21&sres=B01B53BPCM%2CB01B50WLWS%2CB07B8PTLV6%2CB00DX4SAHK%2CB002PM23YC%2CB07B8H3Q24%2CB00OS393B2%2CB0758F12XY%2CB016DEGFWI%2CB00GHMH14S%2CB008OQBYAC%2CB079WZRRX6%2CB07FSNZC44%2CB07CQP2Q7P%2CB00J61BRMY%2CB0813YK11N%2CB0151IEUMY%2CB01M9FXY4C%2CB07CGXZMT3%2CB0051GN55U&srpt=COFFEE
"Carte Noire Instant Coffee, Classique, 100g",£4.30,4.5 out of 5 stars,31,https://www.amazon.co.uk//Carte-Noire-Classique-Instant-Coffee/dp/B07CQP2Q7P/ref=sr_1_22_0o_morri?dchild=1&keywords=coffee&qid=1631704419&qsid=257-4916782-0421462&sr=8-22&sres=B01B53BPCM%2CB01B50WLWS%2CB07B8PTLV6%2CB00DX4SAHK%2CB002PM23YC%2CB07B8H3Q24%2CB00OS393B2%2CB0758F12XY%2CB016DEGFWI%2CB00GHMH14S%2CB008OQBYAC%2CB079WZRRX6%2CB07FSNZC44%2CB07CQP2Q7P%2CB00J61BRMY%2CB0813YK11N%2CB0151IEUMY%2CB01M9FXY4C%2CB07CGXZMT3%2CB0051GN55U&srpt=COFFEE
Kenco Smooth Instant Coffee Refill 150g (Total of 6 Packs),£18.00,4.8 out of 5 stars,"1,280",https://www.amazon.co.uk//Kenco-Smooth-Instant-Coffee-Refill/dp/B00J61BRMY/ref=sr_1_23?dchild=1&keywords=coffee&qid=1631704419&qsid=257-4916782-0421462&rdc=1&sr=8-23&sres=B01B53BPCM%2CB01B50WLWS%2CB07B8PTLV6%2CB00DX4SAHK%2CB002PM23YC%2CB07B8H3Q24%2CB00OS393B2%2CB0758F12XY%2CB016DEGFWI%2CB00GHMH14S%2CB008OQBYAC%2CB079WZRRX6%2CB07FSNZC44%2CB07CQP2Q7P%2CB00J61BRMY%2CB0813YK11N%2CB0151IEUMY%2CB01M9FXY4C%2CB07CGXZMT3%2CB0051GN55U&srpt=COFFEE
"Douwe Egberts Pure Indulgence Dark Roast Coffee, 190g",£5.00,4.7 out of 5 stars,33,https://www.amazon.co.uk//Douwe-Egberts-Indulgence-Coffee-190/dp/B0813YK11N/ref=sr_1_24_0o_morri?dchild=1&keywords=coffee&qid=1631704419&qsid=257-4916782-0421462&sr=8-24&sres=B01B53BPCM%2CB01B50WLWS%2CB07B8PTLV6%2CB00DX4SAHK%2CB002PM23YC%2CB07B8H3Q24%2CB00OS393B2%2CB0758F12XY%2CB016DEGFWI%2CB00GHMH14S%2CB008OQBYAC%2CB079WZRRX6%2CB07FSNZC44%2CB07CQP2Q7P%2CB00J61BRMY%2CB0813YK11N%2CB0151IEUMY%2CB01M9FXY4C%2CB07CGXZMT3%2CB0051GN55U&srpt=COFFEE
